user_id,scenario,language,question_id,type,answer,img_id_A,img_id_B,img_type,info
1488474,Anlagenring,german,stay-preference,AB,A,s50,s17,stay,
1488474,Anlagenring,german,stay-preference,AB,A,s37,s6,stay,
1488474,Anlagenring,german,stay-preference,AB,B,s33,s7,stay,
1488474,Anlagenring,german,bike-init,CHOICE,Continue,,,,
1488474,Anlagenring,german,bike-preference,AB,B,b71,b33,bike,
1488474,Anlagenring,german,bike-preference,AB,B,b64,b37,bike,
8731561,Anlagenring,english,start,AB,B,t2,t1,start,
1488474,Anlagenring,german,bike-preference,AB,A,b54,b38,bike,
8731561,Anlagenring,english,walk-init,CHOICE,Continue,,,,
1488474,Anlagenring,german,bike-preference,AB,B,b10,b26,bike,
1488474,Anlagenring,german,bike-preference,AB,A,g9,b78,bike,
8731561,Anlagenring,english,walk-preference,AB,A,w17,w79,walk,
1488474,Anlagenring,german,walk-init,CHOICE,Continue,,,,
1488474,Anlagenring,german,walk-preference,AB,B,w73,w13,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w16,w68,walk,
1488474,Anlagenring,german,walk-preference,AB,A,w15,g2,walk,
1488474,Anlagenring,german,walk-preference,AB,B,w2,w71,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w75,w12,walk,
1488474,Anlagenring,german,walk-preference,AB,A,w48,w12,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w30,w72,walk,
1488474,Anlagenring,german,walk-preference,AB,A,w34,w41,walk,
1488474,Anlagenring,german,stay-init,CHOICE,Continue,,,,
1488474,Anlagenring,german,stay-preference,AB,B,s11,s10,stay,
8731561,Anlagenring,english,walk-preference,AB,A,w41,w28,walk,
1488474,Anlagenring,german,stay-preference,AB,A,s4,s9,stay,
8731561,Anlagenring,english,stay-init,CHOICE,Continue,,,,
1488474,Anlagenring,german,stay-preference,AB,B,s41,s25,stay,
8731561,Anlagenring,english,stay-preference,AB,A,s3,s16,stay,
1488474,Anlagenring,german,stay-preference,AB,B,s30,s3,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s1,s35,stay,
1488474,Anlagenring,german,stay-preference,AB,B,s28,s56,stay,
1488474,Anlagenring,german,bike-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,stay-preference,AB,A,s42,s52,stay,
1488474,Anlagenring,german,bike-preference,AB,B,b56,b70,bike,
1488474,Anlagenring,german,bike-preference,AB,A,b25,b72,bike,
8731561,Anlagenring,english,stay-preference,AB,A,s49,s21,stay,
1488474,Anlagenring,german,bike-preference,AB,B,b69,g15,bike,
1488474,Anlagenring,german,bike-preference,AB,B,b28,b60,bike,
8731561,Anlagenring,english,stay-preference,AB,B,s14,s2,stay,
1488474,Anlagenring,german,bike-preference,AB,B,b3,b5,bike,
8731561,Anlagenring,english,bike-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,bike-preference,AB,A,b24,b56,bike,
8731561,Anlagenring,english,bike-preference,AB,A,b20,b44,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b78,b16,bike,
8731561,Anlagenring,english,bike-preference,AB,A,b65,g13,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b67,b7,bike,
8731561,Anlagenring,english,walk-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,walk-preference,AB,A,w25,w71,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w54,w42,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w49,w20,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w55,g1,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w34,w43,walk,
8731561,Anlagenring,english,stay-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,stay-preference,AB,B,s37,s27,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s23,s28,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s46,s11,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s39,s32,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s50,s9,stay,
8731561,Anlagenring,english,bike-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,bike-preference,AB,B,b3,g9,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b71,b72,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b27,b80,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b79,g12,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b18,b57,bike,
8731561,Anlagenring,english,walk-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,walk-preference,AB,B,w82,w27,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w40,w3,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w63,w26,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w46,w53,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w23,w59,walk,
8731561,Anlagenring,english,stay-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,stay-preference,AB,B,s56,s15,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s29,s34,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s54,s38,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s48,s22,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s4,s40,stay,
8731561,Anlagenring,english,bike-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,bike-preference,AB,B,b62,b76,bike,
8731561,Anlagenring,english,bike-preference,AB,A,b68,b33,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b36,b77,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b32,b31,bike,
8731561,Anlagenring,english,bike-preference,AB,A,b42,b1,bike,
8731561,Anlagenring,english,walk-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,walk-preference,AB,B,g4,w78,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w73,g7,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w15,w24,walk,
8731561,Anlagenring,english,walk-preference,AB,B,w81,w51,walk,
8731561,Anlagenring,english,walk-preference,AB,A,w5,w8,walk,
8731561,Anlagenring,english,stay-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,stay-preference,AB,A,s18,s7,stay,
8731561,Anlagenring,english,stay-preference,AB,A,s31,s8,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s45,s17,stay,
8731561,Anlagenring,english,stay-preference,AB,B,s26,s55,stay,
8731561,Anlagenring,english,stay-preference,AB,A,s53,s44,stay,
8731561,Anlagenring,english,bike-init,CHOICE,Continue,,,,
8731561,Anlagenring,english,bike-preference,AB,B,g10,b13,bike,
8731561,Anlagenring,english,bike-preference,AB,A,b19,b2,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b30,b22,bike,
8731561,Anlagenring,english,bike-preference,AB,A,b49,b21,bike,
8731561,Anlagenring,english,bike-preference,AB,B,b75,b45,bike,
